kind,net,layer,width_mm,start_x_mm,start_y_mm,end_x_mm,end_y_mm,diameter_mm,drill_mm,start_layer,end_layer
segment,LB_3V3_MAIN,F.Cu,0.300000,35.000000,43.800000,35.600000,43.100000,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,39.425800,57.859700,39.598100,57.859700,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,39.598100,57.859700,40.077000,58.338600,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,40.077000,58.338600,41.386500,59.648100,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,40.077000,58.338600,42.706800,55.708800,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,41.386500,59.648100,41.386500,60.871100,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,41.386500,60.871100,43.996200,60.871100,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,42.668400,50.597300,42.706800,50.635700,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,42.706800,50.635700,42.706800,55.708800,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,51.951100,58.421300,51.951100,58.981900,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,51.951100,58.421300,52.497300,57.875100,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,51.951100,58.981900,52.328800,59.359600,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,52.328800,59.359600,52.864700,59.359600,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,52.497300,44.462700,52.497300,57.875100,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,52.497300,44.462700,52.810100,44.149900,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,52.810100,44.149900,53.173900,44.149900,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,52.864700,59.359600,52.864700,61.656400,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,52.864700,59.359600,55.126400,57.097900,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,53.173900,44.149900,53.776300,44.752300,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,53.776300,44.752300,53.776300,44.776300,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,55.126400,57.097900,55.314600,57.097900,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,66.000000,6.135000,66.000000,6.861700,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,66.000000,6.861700,66.171100,7.032800,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,66.171100,29.607300,66.171100,7.032800,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,69.402700,49.780700,70.200800,48.982600,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,70.200800,42.515200,70.200800,48.982600,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,74.986700,40.380100,78.599000,43.992400,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,78.599000,43.992400,78.599000,46.532800,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,78.599000,46.532800,79.846400,47.780200,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,79.846400,47.780200,80.124300,47.780200,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,80.124300,47.780200,81.523300,46.381200,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,81.523300,33.558400,81.523300,46.381200,,,,
segment,LB_3V3_MAIN,In1.Cu,0.150000,81.523300,33.558400,81.774000,33.307700,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,33.843800,45.328900,34.619000,46.104100,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,34.619000,46.104100,40.024800,46.104100,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,40.024800,46.104100,40.972700,45.156200,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,40.972700,45.156200,53.396400,45.156200,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,43.996200,60.871100,45.127200,62.002100,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,45.127200,62.002100,52.519000,62.002100,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,52.519000,62.002100,52.864700,61.656400,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,53.396400,45.156200,53.776300,44.776300,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,53.776300,44.776300,54.973900,44.776300,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,54.973900,44.776300,57.280200,42.470000,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,55.314600,57.097900,62.028300,57.097900,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,57.280200,42.470000,59.731400,42.470000,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,59.731400,42.470000,59.817700,42.556300,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,59.817700,42.556300,70.159700,42.556300,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,62.028300,57.097900,62.497200,56.629000,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,66.171100,29.607300,66.280100,29.716300,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,66.280100,29.716300,78.182600,29.716300,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,70.159700,42.556300,70.200800,42.515200,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,70.200800,42.515200,72.851600,42.515200,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,72.851600,42.515200,74.986700,40.380100,,,,
segment,LB_3V3_MAIN,In3.Cu,0.150000,78.182600,29.716300,81.774000,33.307700,,,,
segment,LB_3V3_MAIN,In3.Cu,0.300000,34.619000,46.104100,35.300000,46.000000,,,,
segment,LB_3V3_MAIN,In3.Cu,0.300000,35.300000,46.000000,35.600000,46.000000,,,,
segment,LIN_RX,B.Cu,0.150000,50.182100,30.882000,50.333000,30.882000,,,,
segment,LIN_RX,B.Cu,0.150000,50.333000,30.882000,51.200000,31.749000,,,,
segment,LIN_RX,B.Cu,0.150000,51.200000,31.749000,51.200000,32.550000,,,,
segment,LIN_RX,F.Cu,0.150000,35.194700,51.688500,35.626900,51.256300,,,,
segment,LIN_RX,F.Cu,0.150000,35.626900,51.256300,36.445600,51.256300,,,,
segment,LIN_RX,F.Cu,0.150000,36.445600,51.256300,36.689300,51.500000,,,,
segment,LIN_RX,F.Cu,0.150000,36.689300,51.500000,37.450000,51.500000,,,,
segment,LIN_RX,F.Cu,0.150000,44.600000,11.900000,45.726700,11.900000,,,,
segment,LIN_RX,F.Cu,0.150000,45.726700,11.900000,45.736000,11.890700,,,,
segment,LIN_RX,F.Cu,0.150000,45.736000,11.890700,45.918000,11.890700,,,,
segment,LIN_RX,In1.Cu,0.150000,35.194700,51.688500,35.453700,51.429500,,,,
segment,LIN_RX,In1.Cu,0.150000,35.453700,49.439300,35.453700,51.429500,,,,
segment,LIN_RX,In1.Cu,0.150000,35.453700,49.439300,36.474900,48.418100,,,,
segment,LIN_RX,In1.Cu,0.150000,36.474900,29.748700,36.474900,48.418100,,,,
segment,LIN_RX,In1.Cu,0.150000,36.474900,29.748700,36.842000,29.381600,,,,
segment,LIN_RX,In1.Cu,0.150000,45.918000,11.890700,45.918000,26.125200,,,,
segment,LIN_RX,In1.Cu,0.150000,45.918000,26.125200,47.530500,27.737700,,,,
segment,LIN_RX,In1.Cu,0.150000,47.530500,27.737700,47.530500,28.230400,,,,
segment,LIN_RX,In1.Cu,0.150000,47.530500,28.230400,50.182100,30.882000,,,,
segment,LIN_RX,In3.Cu,0.150000,36.842000,29.381600,38.485900,27.737700,,,,
segment,LIN_RX,In3.Cu,0.150000,38.485900,27.737700,47.530500,27.737700,,,,
segment,LIN_TX,B.Cu,0.150000,50.634300,18.217600,52.000000,19.583300,,,,
segment,LIN_TX,B.Cu,0.150000,52.000000,19.583300,52.000000,32.550000,,,,
segment,LIN_TX,F.Cu,0.150000,37.450000,51.000000,38.476700,51.000000,,,,
segment,LIN_TX,F.Cu,0.150000,38.476700,51.000000,39.464500,51.987800,,,,
segment,LIN_TX,F.Cu,0.150000,39.464500,51.987800,39.464500,54.292400,,,,
segment,LIN_TX,F.Cu,0.150000,44.600000,8.100000,45.726700,8.100000,,,,
segment,LIN_TX,F.Cu,0.150000,45.726700,8.100000,45.877200,7.949500,,,,
segment,LIN_TX,F.Cu,0.150000,45.877200,7.949500,45.918000,7.949500,,,,
segment,LIN_TX,In1.Cu,0.150000,39.464500,54.292400,40.494500,53.262400,,,,
segment,LIN_TX,In1.Cu,0.150000,40.275900,38.333300,40.275900,46.989700,,,,
segment,LIN_TX,In1.Cu,0.150000,40.275900,38.333300,41.368800,37.240400,,,,
segment,LIN_TX,In1.Cu,0.150000,40.275900,46.989700,40.494500,47.208300,,,,
segment,LIN_TX,In1.Cu,0.150000,40.494500,47.208300,40.494500,53.262400,,,,
segment,LIN_TX,In1.Cu,0.150000,41.289900,7.300100,41.289900,7.675700,,,,
segment,LIN_TX,In1.Cu,0.150000,41.289900,7.300100,41.559500,7.030500,,,,
segment,LIN_TX,In1.Cu,0.150000,41.289900,7.675700,41.368800,7.754600,,,,
segment,LIN_TX,In1.Cu,0.150000,41.368800,37.240400,41.368800,7.754600,,,,
segment,LIN_TX,In1.Cu,0.150000,41.559500,7.030500,44.999000,7.030500,,,,
segment,LIN_TX,In1.Cu,0.150000,44.999000,7.030500,45.918000,7.949500,,,,
segment,LIN_TX,In1.Cu,0.150000,45.918000,7.949500,50.634300,12.665800,,,,
segment,LIN_TX,In1.Cu,0.150000,50.634300,12.665800,50.634300,18.217600,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,44.050000,65.200000,44.817900,64.432100,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,44.050000,65.200000,45.313100,66.463100,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,44.500000,59.550000,44.500000,61.416200,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,44.500000,61.416200,44.817900,61.734100,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,44.817900,61.734100,44.817900,64.432100,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,45.313100,66.463100,48.488600,66.463100,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,48.000000,62.800000,49.076700,63.876700,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,48.488600,66.463100,49.076700,65.875000,,,,
segment,MCU_HSE_IN,F.Cu,0.150000,49.076700,63.876700,49.076700,65.875000,,,,
segment,MCU_HSE_OUT,F.Cu,0.150000,44.937600,60.639100,44.937600,61.353100,,,,
segment,MCU_HSE_OUT,F.Cu,0.150000,44.937600,60.639100,45.000000,60.576700,,,,
segment,MCU_HSE_OUT,F.Cu,0.150000,44.937600,61.353100,45.950000,62.365500,,,,
segment,MCU_HSE_OUT,F.Cu,0.150000,45.000000,59.550000,45.000000,60.576700,,,,
segment,MCU_HSE_OUT,F.Cu,0.150000,45.950000,62.365500,45.950000,62.800000,,,,
segment,MCU_HSE_OUT,F.Cu,0.150000,45.950000,62.800000,45.950000,63.750000,,,,
segment,MCU_HSE_OUT,F.Cu,0.150000,45.950000,63.750000,48.000000,65.800000,,,,
segment,MCU_LSE_IN,F.Cu,0.150000,37.500000,62.800000,38.950000,64.250000,,,,
segment,MCU_LSE_IN,F.Cu,0.150000,38.950000,64.250000,40.500000,64.250000,,,,
segment,MCU_LSE_IN,F.Cu,0.150000,40.500000,64.250000,40.866600,64.250000,,,,
segment,MCU_LSE_IN,F.Cu,0.150000,40.866600,64.250000,42.500000,62.616600,,,,
segment,MCU_LSE_IN,F.Cu,0.150000,42.500000,59.550000,42.500000,62.616600,,,,
segment,MCU_LSE_OUT,F.Cu,0.150000,36.799900,62.395900,36.799900,65.099900,,,,
segment,MCU_LSE_OUT,F.Cu,0.150000,36.799900,62.395900,37.195800,62.000000,,,,
segment,MCU_LSE_OUT,F.Cu,0.150000,36.799900,65.099900,37.500000,65.800000,,,,
segment,MCU_LSE_OUT,F.Cu,0.150000,37.195800,62.000000,40.250000,62.000000,,,,
segment,MCU_LSE_OUT,F.Cu,0.150000,37.500000,65.800000,40.372500,65.800000,,,,
segment,MCU_LSE_OUT,F.Cu,0.150000,40.250000,62.000000,40.500000,61.750000,,,,
segment,MCU_LSE_OUT,F.Cu,0.150000,40.372500,65.800000,43.000000,63.172500,,,,
segment,MCU_LSE_OUT,F.Cu,0.150000,43.000000,59.550000,43.000000,63.172500,,,,
segment,MICROSD_3V3,F.Cu,0.150000,77.200000,14.000000,77.200000,17.000000,,,,
segment,MICROSD_3V3,F.Cu,0.150000,77.200000,17.000000,77.200000,20.000000,,,,
segment,MICROSD_3V3,F.Cu,0.150000,77.200000,20.000000,80.200000,23.000000,,,,
segment,MICROSD_3V3,F.Cu,0.150000,80.087300,30.000000,80.087300,30.342400,,,,
segment,MICROSD_3V3,F.Cu,0.150000,80.087300,30.000000,80.850000,30.000000,,,,
segment,MICROSD_3V3,F.Cu,0.150000,80.087300,30.342400,80.087300,30.950000,,,,
segment,MICROSD_3V3,F.Cu,0.150000,80.087300,30.342400,82.000000,30.342400,,,,
segment,MICROSD_3V3,F.Cu,0.150000,80.087300,30.950000,80.850000,30.950000,,,,
segment,MICROSD_3V3,F.Cu,0.150000,80.200000,23.000000,81.200000,23.000000,,,,
segment,MICROSD_3V3,F.Cu,0.150000,81.200000,23.000000,81.200000,24.542400,,,,
segment,MICROSD_3V3,F.Cu,0.150000,81.200000,24.542400,81.928800,25.271200,,,,
segment,MICROSD_3V3,F.Cu,0.150000,81.200000,26.000000,81.928800,25.271200,,,,
segment,MICROSD_3V3,F.Cu,0.150000,81.928800,25.271200,83.408000,25.271200,,,,
segment,MICROSD_3V3,F.Cu,0.150000,83.333600,27.329300,83.509500,27.329300,,,,
segment,MICROSD_3V3,F.Cu,0.150000,83.408000,25.271200,83.877200,25.740400,,,,
segment,MICROSD_3V3,F.Cu,0.150000,83.509500,27.329300,83.516100,27.322700,,,,
segment,MICROSD_3V3,F.Cu,0.150000,83.516100,27.322700,83.877200,26.961600,,,,
segment,MICROSD_3V3,F.Cu,0.150000,83.516100,27.322700,84.183300,27.990000,,,,
segment,MICROSD_3V3,F.Cu,0.150000,83.877200,25.740400,83.877200,26.961600,,,,
segment,MICROSD_3V3,F.Cu,0.150000,84.183300,27.990000,85.410000,27.990000,,,,
segment,MICROSD_3V3,In1.Cu,0.150000,82.000000,28.662900,82.000000,30.342400,,,,
segment,MICROSD_3V3,In1.Cu,0.150000,82.000000,28.662900,83.333600,27.329300,,,,
segment,MICROSD_3V3_CT,F.Cu,0.150000,78.000000,35.800000,79.208500,34.591500,,,,
segment,MICROSD_3V3_CT,F.Cu,0.150000,79.208500,29.928800,79.208500,34.591500,,,,
segment,MICROSD_3V3_CT,F.Cu,0.150000,79.208500,29.928800,80.087300,29.050000,,,,
segment,MICROSD_3V3_CT,F.Cu,0.150000,80.087300,29.050000,80.850000,29.050000,,,,
segment,MICROSD_CARD_DETECT,F.Cu,0.150000,60.975000,43.684400,60.975000,44.900000,,,,
segment,MICROSD_CARD_DETECT,F.Cu,0.150000,60.975000,43.684400,61.348500,43.310900,,,,
segment,MICROSD_CARD_DETECT,F.Cu,0.150000,83.995800,33.302500,84.173300,33.480000,,,,
segment,MICROSD_CARD_DETECT,F.Cu,0.150000,84.173300,33.480000,85.400000,33.480000,,,,
segment,MICROSD_CARD_DETECT,In3.Cu,0.150000,61.348500,43.310900,73.917900,43.310900,,,,
segment,MICROSD_CARD_DETECT,In3.Cu,0.150000,73.917900,43.310900,83.926300,33.302500,,,,
segment,MICROSD_CARD_DETECT,In3.Cu,0.150000,83.926300,33.302500,83.995800,33.302500,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,35.877600,48.191800,36.069400,48.000000,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,36.069400,48.000000,37.450000,48.000000,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,78.800000,20.000000,79.347400,20.000000,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,79.347400,20.000000,80.369900,21.022500,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,80.369900,21.022500,82.000000,22.652600,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,82.000000,22.652600,82.000000,23.308000,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,82.000000,23.308000,84.183300,25.491300,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,84.183300,25.491300,84.183300,25.790000,,,,
segment,MICROSD_CS_N,F.Cu,0.150000,84.183300,25.790000,85.410000,25.790000,,,,
segment,MICROSD_CS_N,In1.Cu,0.150000,35.877600,48.191800,36.104200,47.965200,,,,
segment,MICROSD_CS_N,In1.Cu,0.150000,36.028300,25.412500,36.104200,25.488400,,,,
segment,MICROSD_CS_N,In1.Cu,0.150000,36.104200,25.488400,36.104200,47.965200,,,,
segment,MICROSD_CS_N,In3.Cu,0.150000,36.028300,25.412500,38.955500,22.485300,,,,
segment,MICROSD_CS_N,In3.Cu,0.150000,38.955500,22.485300,78.907100,22.485300,,,,
segment,MICROSD_CS_N,In3.Cu,0.150000,78.907100,22.485300,80.369900,21.022500,,,,
segment,MICROSD_DAT1,F.Cu,0.150000,78.800000,14.000000,78.836500,14.036500,,,,
segment,MICROSD_DAT1,F.Cu,0.150000,78.836500,14.036500,79.888800,14.036500,,,,
segment,MICROSD_DAT1,F.Cu,0.150000,82.422500,32.296700,82.505800,32.380000,,,,
segment,MICROSD_DAT1,F.Cu,0.150000,82.505800,32.380000,85.410000,32.380000,,,,
segment,MICROSD_DAT1,In1.Cu,0.150000,79.888800,14.036500,79.888800,29.763000,,,,
segment,MICROSD_DAT1,In1.Cu,0.150000,79.888800,29.763000,82.422500,32.296700,,,,
segment,MICROSD_DAT2,F.Cu,0.150000,78.800000,17.000000,84.183300,22.383300,,,,
segment,MICROSD_DAT2,F.Cu,0.150000,84.183300,22.383300,84.183300,24.700000,,,,
segment,MICROSD_DAT2,F.Cu,0.150000,84.183300,24.700000,85.410000,24.700000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,37.450000,48.500000,38.400000,48.400000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,38.400000,48.400000,38.600000,48.200000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,38.600000,43.400000,38.600000,48.200000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,38.600000,43.400000,40.200000,43.400000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,40.200000,43.400000,46.800000,36.800000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,46.800000,36.800000,68.800000,36.800000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,68.800000,36.800000,77.200000,28.400000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,77.200000,28.400000,82.000000,28.400000,,,,
segment,MICROSD_PWR_EN,F.Cu,0.150000,82.000000,28.400000,83.150000,29.050000,,,,
segment,NRST,F.Cu,0.150000,19.200000,46.000000,19.388600,46.000000,,,,
segment,NRST,F.Cu,0.150000,19.388600,46.000000,20.812300,47.423700,,,,
segment,NRST,F.Cu,0.150000,20.812300,47.423700,22.635700,47.423700,,,,
segment,NRST,F.Cu,0.150000,38.800000,20.000000,40.200000,20.000000,,,,
segment,NRST,F.Cu,0.150000,40.200000,20.000000,42.145100,18.054900,,,,
segment,NRST,F.Cu,0.150000,42.145100,18.054900,42.829600,18.054900,,,,
segment,NRST,F.Cu,0.150000,45.452000,60.871500,45.500000,60.823500,,,,
segment,NRST,F.Cu,0.150000,45.500000,59.550000,45.500000,60.823500,,,,
segment,NRST,F.Cu,0.150000,57.133600,48.890900,57.725000,49.482300,,,,
segment,NRST,F.Cu,0.150000,57.441600,39.841200,58.250900,40.650500,,,,
segment,NRST,F.Cu,0.150000,57.725000,49.482300,57.725000,51.100000,,,,
segment,NRST,F.Cu,0.150000,58.250900,40.650500,67.656000,40.650500,,,,
segment,NRST,F.Cu,0.150000,67.656000,40.650500,68.206500,40.100000,,,,
segment,NRST,F.Cu,0.150000,68.206500,40.100000,71.600000,40.100000,,,,
segment,NRST,In1.Cu,0.150000,42.829600,18.054900,43.856200,19.081500,,,,
segment,NRST,In1.Cu,0.150000,43.856200,19.081500,43.856200,40.252500,,,,
segment,NRST,In1.Cu,0.150000,43.856200,40.252500,44.983900,41.380200,,,,
segment,NRST,In1.Cu,0.150000,44.983900,41.380200,44.983900,42.375300,,,,
segment,NRST,In1.Cu,0.150000,44.983900,42.375300,48.244700,45.636100,,,,
segment,NRST,In1.Cu,0.150000,45.452000,60.871500,48.085900,58.237600,,,,
segment,NRST,In1.Cu,0.150000,48.085900,52.583500,48.085900,58.237600,,,,
segment,NRST,In1.Cu,0.150000,48.085900,52.583500,48.244700,52.424700,,,,
segment,NRST,In1.Cu,0.150000,48.244700,45.636100,48.244700,46.579800,,,,
segment,NRST,In1.Cu,0.150000,48.244700,46.579800,48.244700,49.327000,,,,
segment,NRST,In1.Cu,0.150000,48.244700,46.579800,48.303600,46.579800,,,,
segment,NRST,In1.Cu,0.150000,48.244700,49.327000,48.244700,52.424700,,,,
segment,NRST,In1.Cu,0.150000,48.244700,49.327000,48.253600,49.327000,,,,
segment,NRST,In1.Cu,0.150000,56.905400,46.424500,56.905400,48.662700,,,,
segment,NRST,In1.Cu,0.150000,56.905400,46.424500,57.441600,45.888300,,,,
segment,NRST,In1.Cu,0.150000,56.905400,48.662700,57.133600,48.890900,,,,
segment,NRST,In1.Cu,0.150000,57.441600,39.841200,57.441600,45.888300,,,,
segment,NRST,In3.Cu,0.150000,22.635700,47.423700,23.114100,46.945300,,,,
segment,NRST,In3.Cu,0.150000,23.114100,46.945300,33.851600,46.945300,,,,
segment,NRST,In3.Cu,0.150000,33.851600,46.945300,34.014400,46.782500,,,,
segment,NRST,In3.Cu,0.150000,34.014400,46.782500,40.542300,46.782500,,,,
segment,NRST,In3.Cu,0.150000,40.542300,46.782500,40.897600,47.137800,,,,
segment,NRST,In3.Cu,0.150000,40.897600,47.137800,44.071700,47.137800,,,,
segment,NRST,In3.Cu,0.150000,44.071700,47.137800,44.574300,46.635200,,,,
segment,NRST,In3.Cu,0.150000,44.574300,46.635200,48.248200,46.635200,,,,
segment,NRST,In3.Cu,0.150000,48.248200,46.635200,48.303600,46.579800,,,,
segment,NRST,In3.Cu,0.150000,48.253600,49.327000,48.428700,49.151900,,,,
segment,NRST,In3.Cu,0.150000,48.428700,49.151900,50.087700,49.151900,,,,
segment,NRST,In3.Cu,0.150000,50.087700,49.151900,50.111800,49.176000,,,,
segment,NRST,In3.Cu,0.150000,50.111800,49.176000,53.313200,49.176000,,,,
segment,NRST,In3.Cu,0.150000,53.313200,49.176000,53.725500,49.588300,,,,
segment,NRST,In3.Cu,0.150000,53.725500,49.588300,54.213000,49.588300,,,,
segment,NRST,In3.Cu,0.150000,54.213000,49.588300,54.514700,49.286600,,,,
segment,NRST,In3.Cu,0.150000,54.514700,49.286600,55.221400,49.286600,,,,
segment,NRST,In3.Cu,0.150000,55.221400,49.286600,55.423700,49.084300,,,,
segment,NRST,In3.Cu,0.150000,55.423700,49.084300,56.940200,49.084300,,,,
segment,NRST,In3.Cu,0.150000,56.940200,49.084300,57.133600,48.890900,,,,
segment,OLED_RST_OR_INT_DNP,F.Cu,0.150000,4.730000,29.250000,5.733000,29.250000,,,,
segment,OLED_RST_OR_INT_DNP,F.Cu,0.150000,59.025000,44.081800,59.025000,44.900000,,,,
segment,OLED_RST_OR_INT_DNP,F.Cu,0.150000,59.025000,44.081800,59.533900,43.572900,,,,
segment,OLED_RST_OR_INT_DNP,F.Cu,0.150000,59.533900,42.946700,59.533900,43.572900,,,,
segment,OLED_RST_OR_INT_DNP,In1.Cu,0.150000,59.132000,30.988600,59.132000,34.159600,,,,
segment,OLED_RST_OR_INT_DNP,In1.Cu,0.150000,59.132000,34.159600,59.712200,34.739800,,,,
segment,OLED_RST_OR_INT_DNP,In1.Cu,0.150000,59.533900,42.946700,59.712200,42.768400,,,,
segment,OLED_RST_OR_INT_DNP,In1.Cu,0.150000,59.712200,34.739800,59.712200,42.768400,,,,
segment,OLED_RST_OR_INT_DNP,In3.Cu,0.150000,11.015800,29.250000,11.882200,30.116400,,,,
segment,OLED_RST_OR_INT_DNP,In3.Cu,0.150000,11.015800,29.250000,5.733000,29.250000,,,,
segment,OLED_RST_OR_INT_DNP,In3.Cu,0.150000,11.882200,30.116400,41.035100,30.116400,,,,
segment,OLED_RST_OR_INT_DNP,In3.Cu,0.150000,41.035100,30.116400,41.349700,29.801800,,,,
segment,OLED_RST_OR_INT_DNP,In3.Cu,0.150000,41.349700,29.801800,57.945200,29.801800,,,,
segment,OLED_RST_OR_INT_DNP,In3.Cu,0.150000,57.945200,29.801800,59.132000,30.988600,,,,
segment,OLED_SCL,F.Cu,0.150000,10.509900,30.250000,10.549000,30.289100,,,,
segment,OLED_SCL,F.Cu,0.150000,10.509900,30.250000,4.730000,30.250000,,,,
segment,OLED_SCL,F.Cu,0.150000,13.962600,44.548300,13.962600,45.162600,,,,
segment,OLED_SCL,F.Cu,0.150000,13.962600,45.162600,14.800000,46.000000,,,,
segment,OLED_SCL,In1.Cu,0.150000,10.549000,30.289100,10.549000,41.134700,,,,
segment,OLED_SCL,In1.Cu,0.150000,10.549000,41.134700,13.962600,44.548300,,,,
segment,OLED_SDA,F.Cu,0.150000,10.376400,29.750000,11.033600,29.092800,,,,
segment,OLED_SDA,F.Cu,0.150000,10.376400,29.750000,4.730000,29.750000,,,,
segment,OLED_SDA,F.Cu,0.150000,11.033600,29.092800,19.698400,29.092800,,,,
segment,OLED_SDA,F.Cu,0.150000,17.800000,45.450300,17.800000,46.000000,,,,
segment,OLED_SDA,F.Cu,0.150000,17.800000,45.450300,18.709100,44.541200,,,,
segment,OLED_SDA,F.Cu,0.150000,19.698400,29.092800,20.075600,29.470000,,,,
segment,OLED_SDA,In1.Cu,0.150000,18.709100,44.541200,20.738600,42.511700,,,,
segment,OLED_SDA,In1.Cu,0.150000,20.075600,29.470000,20.738600,30.133000,,,,
segment,OLED_SDA,In1.Cu,0.150000,20.738600,30.133000,20.738600,42.511700,,,,
segment,OUT10_CTL,B.Cu,0.150000,46.173500,37.676500,46.173500,40.612800,,,,
segment,OUT10_CTL,B.Cu,0.150000,46.173500,37.676500,46.400000,37.450000,,,,
segment,OUT10_CTL,B.Cu,0.150000,46.173500,40.612800,46.442700,40.882000,,,,
segment,OUT10_CTL,F.Cu,0.150000,45.438300,41.886400,45.438300,43.361600,,,,
segment,OUT10_CTL,F.Cu,0.150000,45.438300,41.886400,46.442700,40.882000,,,,
segment,OUT10_CTL,F.Cu,0.150000,45.438300,43.361600,45.500000,43.423300,,,,
segment,OUT10_CTL,F.Cu,0.150000,45.500000,43.423300,45.500000,44.450000,,,,
segment,OUT10_FLT,B.Cu,0.150000,38.400000,37.450000,38.400000,39.371600,,,,
segment,OUT10_FLT,B.Cu,0.150000,38.400000,39.371600,38.869600,39.841200,,,,
segment,OUT10_FLT,F.Cu,0.150000,43.500000,43.423300,43.500000,44.450000,,,,
segment,OUT10_FLT,F.Cu,0.150000,43.500000,43.423300,44.482000,42.441300,,,,
segment,OUT10_FLT,F.Cu,0.150000,44.482000,42.153100,44.482000,42.441300,,,,
segment,OUT10_FLT,In3.Cu,0.150000,38.869600,39.841200,39.732300,40.703900,,,,
segment,OUT10_FLT,In3.Cu,0.150000,39.732300,40.703900,43.032800,40.703900,,,,
segment,OUT10_FLT,In3.Cu,0.150000,43.032800,40.703900,44.482000,42.153100,,,,
segment,OUT10_IMON,B.Cu,0.150000,30.176500,44.682600,30.400000,44.459100,,,,
